applicant_id,full_name,age,gender,marital_status,education_level,city,state,employment_type,years_employed,annual_income_inr,monthly_expenses_inr,loan_purpose,loan_amount_inr,loan_tenure_months,credit_score,debt_to_income_ratio,existing_loans,previous_defaults,property_ownership,has_collateral,collateral_value_inr,co_applicant,bank_account_age_years,num_credit_inquiries_6m,savings_balance_inr,risk_level,approval_status,interest_rate_pct,application_date,processing_branch,income_to_loan_ratio,savings_months_cover,age_group,application_month
LOAN101689,Anil Kumar,32,Male,Married,PhD,Jaipur,Rajasthan,Freelancer,5.8,562729,22459,Gold Loan,236032,180,771,0.427,0,0,Parental,Yes,249947,Yes,12.3,4,808255,low,Approved,11.21,2026-04-25,Mumbai,2.3841,35.99,31–40,2026-04
LOAN101690,Pooja Kapoor,63,Other,Widowed,Master's,Jaipur,Rajasthan,Freelancer,17.9,674035,36990,Home Loan,2666394,60,503,0.793,5,3,Owned,Yes,3154859,No,10.9,1,426367,high,Rejected,0.0,2025-12-11,Hyderabad,0.2528,11.53,51–64,2025-12
LOAN101691,Anil Sharma,31,Male,Widowed,Master's,Jaipur,Rajasthan,Freelancer,6.9,543072,21664,Gold Loan,260795,180,547,0.453,4,2,Owned,No,0,No,7.9,4,1280348,high,Rejected,0.0,2026-03-26,Kolkata,2.0824,59.1,31–40,2026-03
LOAN101692,Priya Mehta,64,Female,Single,Master's,Mumbai,Maharashtra,Self-Employed,4.3,934306,51586,Gold Loan,225891,180,711,0.239,2,0,Owned,Yes,309905,Yes,8.8,6,2693723,low,Approved,11.48,2026-02-07,Chennai,4.1361,52.22,51–64,2026-02
LOAN101693,Sneha Kumar,46,Female,Married,Diploma,Rajkot,Gujarat,Business Owner,7.1,2597371,97229,Personal Loan,206535,84,621,0.499,4,0,Company Provided,No,0,No,10.7,3,543388,medium,Approved,14.57,2025-11-29,Hyderabad,12.5759,5.59,41–50,2025-11
LOAN101694,Riya Singh,49,Female,Divorced,Master's,Nagpur,Maharashtra,Salaried,8.6,889464,38814,Personal Loan,144814,24,713,0.262,3,0,Rented,No,0,Yes,15.8,7,1563945,medium,Approved,11.55,2025-12-06,Chennai,6.1421,40.29,41–50,2025-12
LOAN101695,Rohan Agarwal,34,Male,Divorced,High School,Jaipur,Rajasthan,Self-Employed,1.4,269885,15559,Education Loan,1589465,240,735,0.234,2,0,Owned,Yes,1541461,No,9.6,0,620544,low,Approved,10.97,2026-03-15,Delhi,0.1698,39.88,31–40,2026-03
LOAN101696,Ananya Patel,48,Other,Married,Diploma,Delhi,Delhi,Salaried,3.9,416894,20255,Home Loan,5355513,84,744,0.394,1,0,Company Provided,No,0,Yes,12.7,1,73192,low,Approved,11.59,2026-05-04,Chennai,0.0778,3.61,41–50,2026-05
LOAN101697,Neha Shah,42,Male,Divorced,Bachelor's,Lucknow,Uttar Pradesh,Unemployed,0.0,3527,200,Business Loan,2666931,180,727,0.282,1,0,Company Provided,Yes,2250753,Yes,18.9,1,4465,low,Approved,11.37,2026-01-09,Pune,0.0013,22.32,41–50,2026-01
LOAN101698,Sanjay Singh,50,Male,Divorced,Diploma,Nagpur,Maharashtra,Freelancer,16.2,609989,30354,Car Loan,447008,60,619,0.602,2,0,Company Provided,No,0,No,7.7,4,530920,medium,Under Review,0.0,2026-01-19,Ahmedabad,1.3646,17.49,41–50,2026-01
LOAN101699,Riya Shah,62,Female,Widowed,Diploma,Vadodara,Gujarat,Business Owner,11.4,2142076,85136,Home Loan,3288330,60,710,0.435,5,1,Parental,No,0,Yes,17.2,4,3580512,medium,Under Review,0.0,2026-01-11,Ahmedabad,0.6514,42.06,51–64,2026-01
LOAN101700,Vinod Shah,50,Male,Divorced,Diploma,Lucknow,Uttar Pradesh,Business Owner,10.8,2716134,76219,Business Loan,5112834,36,599,0.374,3,1,Parental,Yes,5010938,No,20.3,1,3367890,medium,Approved,14.39,2025-11-18,Bangalore,0.5312,44.19,41–50,2025-11
LOAN101701,Neha Kapoor,60,Female,Divorced,PhD,Pune,Maharashtra,Self-Employed,3.5,839791,31872,Business Loan,5400474,60,679,0.254,1,0,Company Provided,Yes,4362375,Yes,24.0,6,343574,medium,Under Review,0.0,2025-12-18,Bangalore,0.1555,10.78,51–64,2025-12
LOAN101702,Karan Mishra,38,Other,Widowed,Diploma,Lucknow,Uttar Pradesh,Self-Employed,15.6,632048,19714,Business Loan,1063169,36,714,0.185,2,0,Owned,Yes,1331004,Yes,12.0,0,461199,low,Approved,11.15,2025-11-05,Ahmedabad,0.5945,23.39,31–40,2025-11
LOAN101703,Rahul Chaudhary,41,Other,Married,High School,Indore,Madhya Pradesh,Salaried,8.6,526134,29432,Education Loan,560288,24,614,0.332,3,0,Parental,Yes,652499,No,14.8,2,1091798,medium,Approved,13.88,2026-02-10,Kolkata,0.939,37.1,41–50,2026-02
LOAN101704,Anil Rao,24,Female,Single,Diploma,Pune,Maharashtra,Freelancer,9.5,249649,13868,Gold Loan,379201,84,744,0.389,1,0,Company Provided,Yes,303925,No,6.9,7,200611,low,Approved,11.57,2025-12-01,Ahmedabad,0.6584,14.47,21–30,2025-12
LOAN101705,Kavya Rao,60,Male,Divorced,Bachelor's,Pune,Maharashtra,Self-Employed,1.2,1001453,30963,Education Loan,1373489,48,566,0.475,2,1,Owned,No,0,No,4.2,5,2947298,high,Rejected,0.0,2025-12-25,Pune,0.7291,95.19,51–64,2025-12
LOAN101706,Rajesh Kapoor,63,Male,Divorced,High School,Delhi,Delhi,Freelancer,17.4,316720,16411,Personal Loan,256524,180,580,0.536,5,1,Company Provided,No,0,No,15.9,0,235806,medium,Approved,15.58,2026-02-12,Hyderabad,1.2347,14.37,51–64,2026-02
LOAN101707,Sneha Kapoor,54,Other,Widowed,Master's,Indore,Madhya Pradesh,Salaried,19.8,659999,25536,Business Loan,4833675,24,759,0.319,2,0,Rented,No,0,Yes,21.4,4,1340638,low,Approved,10.92,2025-11-08,Mumbai,0.1365,52.5,51–64,2025-11
LOAN101708,Geeta Pillai,44,Other,Single,Master's,Pune,Maharashtra,Business Owner,2.4,1459894,38600,Car Loan,1541742,48,761,0.172,0,0,Parental,No,0,Yes,3.6,3,424082,low,Approved,10.14,2026-02-25,Hyderabad,0.9469,10.99,41–50,2026-02
LOAN101709,Suman Verma,54,Female,Single,Diploma,Hyderabad,Telangana,Freelancer,15.4,413731,15188,Gold Loan,389612,60,538,0.661,1,1,Company Provided,Yes,317397,Yes,24.0,5,999255,high,Rejected,0.0,2026-03-10,Hyderabad,1.0619,65.79,51–64,2026-03
LOAN101710,Geeta Rao,50,Male,Married,High School,Rajkot,Gujarat,Unemployed,0.0,23238,912,Car Loan,547759,12,654,0.375,3,1,Owned,Yes,718715,Yes,22.5,0,68230,medium,Approved,13.29,2026-04-07,Pune,0.0424,74.81,41–50,2026-04
LOAN101711,Nikhil Joshi,55,Male,Single,Bachelor's,Vadodara,Gujarat,Unemployed,0.0,59328,1969,Business Loan,2625438,180,690,0.365,3,1,Rented,Yes,2302933,No,7.4,7,142954,medium,Under Review,0.0,2026-03-20,Pune,0.0226,72.6,51–64,2026-03
LOAN101712,Rohan Agarwal,57,Female,Divorced,PhD,Bangalore,Karnataka,Freelancer,1.3,633546,16306,Education Loan,309441,84,727,0.239,1,0,Rented,No,0,No,11.6,6,651717,low,Approved,11.16,2026-03-27,Pune,2.0474,39.97,51–64,2026-03
LOAN101713,Nikhil Reddy,30,Male,Single,High School,Indore,Madhya Pradesh,Freelancer,8.4,333330,18213,Car Loan,1670119,12,520,0.704,3,1,Parental,Yes,1403250,No,14.0,2,57640,high,Rejected,0.0,2025-12-07,Mumbai,0.1996,3.16,21–30,2025-12
LOAN101714,Amit Bose,44,Other,Married,Diploma,Mumbai,Maharashtra,Business Owner,19.4,2803819,160924,Education Loan,1586908,24,777,0.37,0,0,Parental,Yes,1370956,Yes,14.6,7,2039573,low,Approved,10.81,2025-11-07,Chennai,1.7668,12.67,41–50,2025-11
LOAN101715,Kavya Reddy,26,Female,Single,Master's,Jaipur,Rajasthan,Salaried,6.0,560831,24894,Gold Loan,78899,84,683,0.359,2,0,Rented,Yes,111216,Yes,21.6,6,1196520,medium,Under Review,0.0,2026-03-07,Mumbai,7.1082,48.06,21–30,2026-03
LOAN101716,Lata Reddy,43,Other,Single,PhD,Nagpur,Maharashtra,Self-Employed,5.7,993276,25644,Personal Loan,341912,36,467,0.578,1,2,Owned,Yes,353547,No,2.2,7,2319999,high,Rejected,0.0,2026-04-18,Hyderabad,2.9051,90.47,41–50,2026-04
LOAN101717,Amit Rao,46,Other,Married,Diploma,Ahmedabad,Gujarat,Business Owner,6.7,1139728,65744,Business Loan,3356968,240,675,0.263,2,0,Rented,No,0,Yes,0.7,3,1677545,medium,Under Review,0.0,2026-01-30,Ahmedabad,0.3395,25.52,41–50,2026-01
LOAN101718,Amit Nair,56,Male,Widowed,Master's,Indore,Madhya Pradesh,Self-Employed,16.5,1121583,29273,Education Loan,2340523,12,503,0.401,3,3,Rented,No,0,Yes,19.8,0,91561,high,Rejected,0.0,2026-02-24,Kolkata,0.4792,3.13,51–64,2026-02
LOAN101719,Meera Mehta,62,Other,Widowed,High School,Jaipur,Rajasthan,Salaried,14.2,700126,27983,Home Loan,2267354,36,598,0.386,5,1,Parental,Yes,3138634,No,13.5,2,972712,medium,Approved,14.47,2025-12-01,Kolkata,0.3088,34.76,51–64,2025-12
LOAN101720,Aarav Singh,39,Male,Divorced,Bachelor's,Nagpur,Maharashtra,Business Owner,10.1,1989399,108918,Home Loan,4052544,84,680,0.492,5,0,Owned,Yes,4838588,No,15.4,1,3316683,medium,Approved,13.36,2026-03-02,Delhi,0.4909,30.45,31–40,2026-03
LOAN101721,Manoj Nair,22,Other,Divorced,High School,Lucknow,Uttar Pradesh,Freelancer,7.8,400607,15165,Business Loan,2837473,48,839,0.448,2,0,Parental,Yes,3301094,No,20.8,3,1177141,low,Approved,9.96,2026-02-08,Chennai,0.1412,77.62,21–30,2026-02
LOAN101722,Karan Mishra,37,Male,Single,Master's,Pune,Maharashtra,Business Owner,17.1,765002,32843,Education Loan,1367006,12,664,0.516,4,0,Parental,No,0,No,4.1,5,2163644,medium,Under Review,0.0,2026-03-19,Kolkata,0.5596,65.88,31–40,2026-03
LOAN101723,Rekha Singh,46,Male,Widowed,PhD,Indore,Madhya Pradesh,Salaried,15.3,809934,43486,Business Loan,3546679,36,426,0.585,2,2,Owned,Yes,4470069,Yes,1.1,7,1489285,high,Rejected,0.0,2026-03-09,Pune,0.2284,34.25,41–50,2026-03
LOAN101724,Nikhil Patel,34,Male,Married,Diploma,Ahmedabad,Gujarat,Salaried,17.0,549021,22868,Business Loan,2607057,24,427,0.665,5,2,Company Provided,Yes,2208360,Yes,13.4,2,585773,high,Rejected,0.0,2025-11-14,Kolkata,0.2106,25.62,31–40,2025-11
LOAN101725,Amit Pillai,63,Male,Single,High School,Lucknow,Uttar Pradesh,Freelancer,2.2,648122,28369,Education Loan,1402857,180,475,0.753,1,3,Company Provided,Yes,1254002,No,8.0,0,86268,high,Rejected,0.0,2025-12-30,Kolkata,0.462,3.04,51–64,2025-12
LOAN101726,Vinod Gupta,34,Male,Single,Bachelor's,Nagpur,Maharashtra,Self-Employed,7.6,439701,23675,Gold Loan,217356,84,684,0.635,4,0,Owned,Yes,324586,Yes,9.5,5,333498,medium,Rejected,0.0,2025-12-10,Kolkata,2.023,14.09,31–40,2025-12
LOAN101727,Nikhil Nair,38,Other,Widowed,Master's,Hyderabad,Telangana,Business Owner,12.4,1445838,45261,Gold Loan,235316,240,670,0.563,1,0,Owned,Yes,205686,Yes,18.4,5,2162525,medium,Under Review,0.0,2025-12-28,Ahmedabad,6.1442,47.78,31–40,2025-12
LOAN101728,Shreya Reddy,56,Other,Divorced,Diploma,Jaipur,Rajasthan,Unemployed,0.0,33740,1447,Education Loan,537643,60,645,0.45,4,0,Parental,Yes,661275,No,15.3,2,60436,medium,Approved,13.85,2026-04-03,Bangalore,0.0628,41.77,51–64,2026-04
LOAN101729,Kavya Kapoor,30,Male,Married,Master's,Ahmedabad,Gujarat,Business Owner,12.4,2503224,130155,Car Loan,498965,12,759,0.395,1,0,Owned,Yes,710746,Yes,14.4,7,7230274,low,Approved,11.29,2025-12-08,Chennai,5.0168,55.55,21–30,2025-12
LOAN101730,Ananya Reddy,56,Other,Widowed,PhD,Mumbai,Maharashtra,Self-Employed,4.7,949138,27923,Personal Loan,126051,48,637,0.521,4,0,Company Provided,Yes,149971,No,6.2,2,969830,medium,Approved,14.37,2026-02-09,Bangalore,7.5298,34.73,51–64,2026-02
LOAN101731,Sanjay Kumar,57,Male,Married,PhD,Chennai,Tamil Nadu,Freelancer,12.2,617852,18692,Gold Loan,146022,36,638,0.271,3,1,Rented,Yes,142737,No,18.8,7,253659,medium,Under Review,0.0,2026-03-06,Bangalore,4.2312,13.57,51–64,2026-03
LOAN101732,Anil Sharma,28,Male,Divorced,Master's,Surat,Gujarat,Self-Employed,13.1,902048,33782,Car Loan,327533,48,596,0.437,4,3,Owned,No,0,No,8.5,0,1328670,high,Rejected,0.0,2025-11-16,Kolkata,2.7541,39.33,21–30,2025-11
LOAN101733,Pooja Mehta,34,Female,Divorced,Diploma,Indore,Madhya Pradesh,Freelancer,4.5,612548,22454,Business Loan,4126584,24,717,0.261,2,0,Owned,No,0,Yes,17.4,6,925016,low,Approved,11.46,2026-04-26,Bangalore,0.1484,41.2,31–40,2026-04
LOAN101734,Manoj Rao,55,Female,Divorced,Master's,Nagpur,Maharashtra,Freelancer,10.6,198739,6203,Car Loan,1699168,12,629,0.498,2,1,Parental,No,0,Yes,5.4,2,68811,medium,Under Review,0.0,2025-12-18,Pune,0.117,11.09,51–64,2025-12
LOAN101735,Suresh Kapoor,30,Other,Divorced,Bachelor's,Pune,Maharashtra,Freelancer,6.8,295256,15273,Home Loan,3251685,240,751,0.288,1,0,Owned,Yes,3221097,Yes,0.9,0,141848,low,Approved,10.92,2025-12-31,Kolkata,0.0908,9.29,21–30,2025-12
LOAN101736,Aarav Kumar,35,Other,Single,PhD,Delhi,Delhi,Business Owner,16.9,767740,33158,Business Loan,4020167,48,588,0.557,2,3,Company Provided,No,0,Yes,5.7,2,390848,high,Rejected,0.0,2025-11-25,Chennai,0.191,11.79,31–40,2025-11
LOAN101737,Rohan Reddy,40,Other,Widowed,High School,Surat,Gujarat,Business Owner,6.5,2569191,137459,Education Loan,302825,84,798,0.174,2,0,Parental,Yes,258701,No,9.6,2,531748,low,Approved,9.41,2026-04-11,Pune,8.4841,3.87,31–40,2026-04
LOAN101738,Sneha Sharma,39,Male,Single,Diploma,Hyderabad,Telangana,Business Owner,6.4,1744410,63478,Gold Loan,334375,36,735,0.235,2,0,Parental,Yes,333934,No,15.8,6,3667641,low,Approved,10.98,2026-03-29,Chennai,5.2169,57.78,31–40,2026-03
LOAN101739,Nikhil Joshi,56,Other,Divorced,Diploma,Rajkot,Gujarat,Unemployed,0.0,41152,1407,Personal Loan,191223,12,742,0.272,0,0,Company Provided,No,0,Yes,23.0,4,99350,low,Approved,11.02,2026-02-06,Ahmedabad,0.2152,70.61,51–64,2026-02
LOAN101740,Vikram Pillai,40,Male,Single,Master's,Ahmedabad,Gujarat,Freelancer,1.5,384248,17010,Gold Loan,287387,12,762,0.352,0,0,Parental,Yes,280169,Yes,10.1,3,401549,low,Approved,11.02,2026-04-15,Ahmedabad,1.337,23.61,31–40,2026-04
LOAN101741,Amit Pillai,21,Male,Divorced,Master's,Chennai,Tamil Nadu,Salaried,3.8,723555,24193,Gold Loan,42229,36,688,0.25,1,0,Owned,Yes,45588,No,7.1,0,445454,medium,Under Review,0.0,2025-11-13,Chennai,17.1341,18.41,21–30,2025-11
LOAN101742,Rohan Reddy,40,Female,Divorced,PhD,Surat,Gujarat,Freelancer,0.7,576759,16660,Education Loan,1544525,84,659,0.542,4,0,Owned,Yes,2100688,No,18.3,3,962594,medium,Approved,14.03,2025-12-11,Mumbai,0.3734,57.78,31–40,2025-12
LOAN101743,Sunita Kumar,56,Other,Divorced,Diploma,Rajkot,Gujarat,Business Owner,3.8,2148829,94579,Car Loan,922103,60,509,0.667,1,2,Parental,Yes,812649,Yes,7.6,0,1909275,high,Rejected,0.0,2026-04-13,Chennai,2.3304,20.19,51–64,2026-04
LOAN101744,Priya Iyer,30,Male,Widowed,Bachelor's,Jaipur,Rajasthan,Unemployed,0.0,16000,482,Personal Loan,121963,120,575,0.806,3,3,Owned,No,0,Yes,20.6,6,2240,high,Rejected,0.0,2026-01-09,Ahmedabad,0.1312,4.65,21–30,2026-01
LOAN101745,Sanjay Pillai,63,Other,Widowed,Master's,Chennai,Tamil Nadu,Salaried,10.4,712605,26461,Car Loan,1779573,12,610,0.679,1,2,Parental,Yes,1966584,Yes,17.4,1,344389,high,Rejected,0.0,2026-03-18,Delhi,0.4004,13.01,51–64,2026-03
LOAN101746,Karan Kapoor,32,Male,Divorced,Diploma,Jaipur,Rajasthan,Self-Employed,13.5,489260,25211,Gold Loan,317601,120,662,0.433,1,0,Owned,Yes,323482,Yes,22.4,1,166447,medium,Under Review,0.0,2026-04-19,Hyderabad,1.5405,6.6,31–40,2026-04
LOAN101747,Meera Iyer,52,Male,Divorced,High School,Surat,Gujarat,Self-Employed,16.7,596189,29357,Car Loan,829507,24,763,0.226,0,0,Rented,Yes,1178769,No,10.2,1,1687736,low,Approved,10.37,2026-01-02,Delhi,0.7187,57.49,51–64,2026-01
LOAN101748,Karan Gupta,36,Male,Widowed,Master's,Indore,Madhya Pradesh,Self-Employed,6.6,1069719,55263,Car Loan,1013124,12,765,0.448,0,0,Company Provided,Yes,1347759,No,9.9,7,1034700,low,Approved,11.44,2026-03-31,Chennai,1.0559,18.72,31–40,2026-03
LOAN101749,Lata Chaudhary,48,Female,Single,PhD,Indore,Madhya Pradesh,Unemployed,0.0,969,46,Business Loan,1870459,180,789,0.324,0,0,Company Provided,Yes,2423796,No,21.6,4,262,low,Approved,10.34,2026-01-10,Hyderabad,0.0005,5.7,41–50,2026-01
LOAN101750,Rekha Rao,52,Male,Single,PhD,Nagpur,Maharashtra,Self-Employed,16.7,1195740,58379,Personal Loan,115368,12,784,0.107,2,0,Company Provided,No,0,Yes,7.4,6,1689291,low,Approved,9.36,2026-03-30,Hyderabad,10.3646,28.94,51–64,2026-03
LOAN101751,Sunita Mehta,32,Other,Married,Master's,Pune,Maharashtra,Business Owner,17.8,2979826,173633,Car Loan,741059,120,623,0.389,4,0,Company Provided,Yes,868739,Yes,14.7,4,2953707,medium,Under Review,0.0,2026-03-18,Chennai,4.021,17.01,31–40,2026-03
LOAN101752,Amit Mehta,27,Other,Married,Master's,Delhi,Delhi,Unemployed,0.0,67837,2937,Gold Loan,166033,24,664,0.572,1,1,Company Provided,Yes,154992,Yes,12.2,1,200268,medium,Rejected,0.0,2026-04-24,Ahmedabad,0.4086,68.19,21–30,2026-04
LOAN101753,Shreya Shah,35,Female,Married,High School,Vadodara,Gujarat,Self-Employed,18.3,302948,15860,Gold Loan,242365,48,838,0.223,1,0,Company Provided,Yes,207307,Yes,17.0,4,596765,low,Approved,8.86,2026-02-12,Chennai,1.25,37.63,31–40,2026-02
LOAN101754,Rajesh Sharma,57,Female,Widowed,Bachelor's,Rajkot,Gujarat,Business Owner,7.3,788465,19872,Gold Loan,237399,180,732,0.352,0,0,Parental,Yes,331948,No,16.6,0,1456920,low,Approved,11.62,2026-01-22,Chennai,3.3213,73.32,51–64,2026-01
LOAN101755,Rohan Joshi,46,Other,Single,Bachelor's,Pune,Maharashtra,Business Owner,14.2,1942979,107637,Education Loan,1730671,120,515,0.627,1,1,Parental,No,0,Yes,15.5,5,4815591,high,Rejected,0.0,2025-12-14,Ahmedabad,1.1227,44.74,41–50,2025-12
LOAN101756,Arjun Mehta,38,Other,Single,Bachelor's,Hyderabad,Telangana,Business Owner,7.7,1404221,63767,Personal Loan,68977,36,789,0.157,0,0,Parental,No,0,No,2.9,2,1782992,low,Approved,9.51,2025-11-17,Hyderabad,20.3578,27.96,31–40,2025-11
LOAN101757,Sunita Joshi,33,Female,Married,Master's,Chennai,Tamil Nadu,Salaried,8.5,689889,34639,Gold Loan,93587,24,737,0.109,2,0,Owned,No,0,No,18.5,0,546968,low,Approved,10.3,2025-12-30,Chennai,7.3716,15.79,31–40,2025-12
LOAN101758,Rekha Bose,60,Male,Married,Diploma,Rajkot,Gujarat,Freelancer,3.1,397554,12807,Car Loan,1467845,36,568,0.507,2,2,Owned,Yes,2040737,Yes,13.1,6,537484,high,Rejected,0.0,2025-12-21,Chennai,0.2708,41.97,51–64,2025-12
LOAN101759,Anil Gupta,36,Female,Divorced,PhD,Hyderabad,Telangana,Business Owner,17.1,2914534,113969,Personal Loan,169473,180,720,0.547,5,1,Company Provided,Yes,149814,Yes,2.2,6,2775070,medium,Under Review,0.0,2026-03-13,Chennai,17.1976,24.35,31–40,2026-03
LOAN101760,Suresh Reddy,34,Other,Divorced,High School,Bangalore,Karnataka,Salaried,3.7,801942,20763,Home Loan,2696266,240,701,0.452,2,0,Owned,No,0,Yes,6.5,3,1027745,medium,Approved,12.74,2025-12-15,Hyderabad,0.2974,49.5,31–40,2025-12
LOAN101761,Karan Sharma,33,Other,Single,Master's,Surat,Gujarat,Salaried,3.0,774138,20528,Gold Loan,323802,12,620,0.617,2,0,Parental,No,0,No,2.0,0,1487507,medium,Under Review,0.0,2026-01-04,Kolkata,2.3908,72.46,31–40,2026-01
LOAN101762,Vivek Sharma,34,Female,Married,Bachelor's,Kolkata,West Bengal,Self-Employed,12.3,459231,21649,Car Loan,1593314,24,638,0.363,3,1,Parental,Yes,1508449,Yes,18.2,4,438575,medium,Under Review,0.0,2026-04-01,Delhi,0.2882,20.26,31–40,2026-04
LOAN101763,Amit Sharma,23,Male,Single,Bachelor's,Ahmedabad,Gujarat,Salaried,1.4,864971,24810,Education Loan,990122,84,806,0.123,1,0,Owned,No,0,Yes,8.7,0,895397,low,Approved,9.0,2026-01-08,Ahmedabad,0.8736,36.09,21–30,2026-01
LOAN101764,Shreya Rao,54,Female,Widowed,Diploma,Lucknow,Uttar Pradesh,Self-Employed,20.0,250228,11735,Home Loan,2595345,180,730,0.366,1,0,Company Provided,Yes,3309871,No,20.0,5,69169,low,Approved,11.73,2025-12-22,Kolkata,0.0964,5.89,51–64,2025-12
LOAN101765,Rohan Mehta,35,Other,Widowed,Master's,Nagpur,Maharashtra,Unemployed,0.0,75826,3554,Education Loan,1044405,180,720,0.419,2,1,Rented,No,0,Yes,15.4,7,22586,medium,Approved,12.2,2025-12-09,Chennai,0.0726,6.36,31–40,2025-12
LOAN101766,Divya Kumar,47,Other,Divorced,Bachelor's,Surat,Gujarat,Unemployed,0.0,43457,1581,Education Loan,247097,36,827,0.115,2,0,Company Provided,Yes,204394,Yes,16.3,7,103496,low,Approved,8.54,2026-03-08,Ahmedabad,0.1759,65.46,41–50,2026-03
LOAN101767,Geeta Patel,61,Male,Single,Bachelor's,Jaipur,Rajasthan,Salaried,1.1,622509,33747,Business Loan,5997278,240,559,0.804,4,1,Parental,Yes,8067548,No,15.7,0,1697058,high,Rejected,0.0,2026-04-07,Hyderabad,0.1038,50.29,51–64,2026-04
LOAN101768,Pooja Shah,46,Male,Married,PhD,Indore,Madhya Pradesh,Self-Employed,1.1,1182500,36763,Gold Loan,362313,120,756,0.352,1,0,Owned,No,0,No,6.7,0,3349204,low,Approved,11.14,2026-03-07,Hyderabad,3.2638,91.1,41–50,2026-03
LOAN101769,Divya Mehta,34,Female,Divorced,Diploma,Kolkata,West Bengal,Freelancer,1.6,532106,14281,Education Loan,2211362,12,775,0.149,0,0,Parental,Yes,1884727,No,17.2,3,573245,low,Approved,9.74,2026-02-07,Chennai,0.2406,40.14,31–40,2026-02
LOAN101770,Manoj Kapoor,35,Other,Widowed,Master's,Kolkata,West Bengal,Business Owner,17.1,729355,29611,Personal Loan,56698,60,722,0.428,0,0,Rented,Yes,81808,Yes,24.4,3,1755716,low,Approved,12.2,2026-04-26,Mumbai,12.8639,59.29,31–40,2026-04
LOAN101771,Priya Gupta,22,Female,Widowed,High School,Vadodara,Gujarat,Freelancer,0.9,320293,15353,Car Loan,1067154,12,698,0.62,1,0,Parental,Yes,1578247,No,13.7,5,30777,medium,Rejected,0.0,2026-02-22,Delhi,0.3001,2.0,21–30,2026-02
LOAN101772,Karan Verma,40,Female,Married,Bachelor's,Mumbai,Maharashtra,Salaried,8.5,736356,25787,Gold Loan,173238,60,739,0.293,2,0,Company Provided,Yes,169769,Yes,17.5,1,1259688,low,Approved,11.19,2026-01-18,Kolkata,4.2505,48.85,31–40,2026-01
LOAN101773,Sneha Reddy,61,Female,Single,Bachelor's,Kolkata,West Bengal,Salaried,10.3,761614,35786,Home Loan,6710436,12,744,0.443,2,0,Rented,Yes,6453099,Yes,11.9,4,340503,low,Approved,11.84,2026-01-28,Pune,0.1135,9.51,51–64,2026-01
LOAN101774,Ananya Mehta,59,Other,Single,Bachelor's,Chennai,Tamil Nadu,Unemployed,0.0,62933,3247,Business Loan,4734633,180,610,0.696,2,1,Rented,Yes,6475142,Yes,20.2,5,85262,high,Rejected,0.0,2025-12-03,Bangalore,0.0133,26.26,51–64,2025-12
LOAN101775,Lata Mehta,63,Male,Single,PhD,Rajkot,Gujarat,Business Owner,0.9,926126,36304,Education Loan,353244,36,497,0.528,3,2,Parental,Yes,308628,Yes,3.8,6,275084,high,Rejected,0.0,2026-02-26,Hyderabad,2.6218,7.58,51–64,2026-02
LOAN101776,Rohan Chaudhary,42,Male,Single,Diploma,Kolkata,West Bengal,Freelancer,2.9,211427,7197,Personal Loan,293789,24,758,0.279,2,0,Company Provided,No,0,No,5.3,6,536281,low,Approved,10.73,2026-02-03,Pune,0.7197,74.51,41–50,2026-02
LOAN101777,Vivek Reddy,40,Male,Married,Diploma,Vadodara,Gujarat,Freelancer,16.0,509811,14843,Personal Loan,244648,12,719,0.44,2,0,Parental,Yes,231679,No,3.2,3,125444,low,Approved,12.32,2025-12-04,Mumbai,2.0839,8.45,31–40,2025-12
LOAN101778,Ananya Rao,59,Male,Married,High School,Nagpur,Maharashtra,Self-Employed,2.5,666963,38411,Home Loan,7695586,120,606,0.255,1,0,Parental,Yes,6440671,No,4.5,5,1734502,medium,Approved,13.65,2026-01-12,Chennai,0.0867,45.16,51–64,2026-01
LOAN101779,Priya Agarwal,26,Male,Divorced,PhD,Vadodara,Gujarat,Business Owner,3.2,2874888,126578,Car Loan,1027607,240,775,0.193,0,0,Parental,No,0,No,18.5,0,3647102,low,Approved,9.96,2025-11-06,Delhi,2.7977,28.81,21–30,2025-11
LOAN101780,Rahul Malhotra,59,Male,Widowed,PhD,Kolkata,West Bengal,Unemployed,0.0,11793,344,Personal Loan,439493,84,453,0.542,4,2,Parental,Yes,658242,Yes,13.6,4,9972,high,Rejected,0.0,2025-11-29,Ahmedabad,0.0268,28.99,51–64,2025-11
LOAN101781,Sanjay Patel,39,Other,Married,Bachelor's,Hyderabad,Telangana,Salaried,7.3,857222,46458,Car Loan,1426720,48,517,0.46,1,2,Rented,Yes,1965783,Yes,8.7,0,2384679,high,Rejected,0.0,2025-12-29,Hyderabad,0.6008,51.33,31–40,2025-12
LOAN101782,Arjun Rao,37,Female,Divorced,Diploma,Indore,Madhya Pradesh,Salaried,13.9,584258,21581,Education Loan,324130,240,582,0.44,3,2,Parental,Yes,361646,No,12.6,2,860699,high,Rejected,0.0,2026-02-20,Ahmedabad,1.8025,39.88,31–40,2026-02
